,C1,C2
553,-0.12357924449524255,-5.284694834860276e-05
554,-0.10457464480207282,-5.2856768425957e-05
555,-0.09548654776931348,-5.286146443731254e-05
556,-0.10433099608805783,-5.285689432439442e-05
557,-0.08620353176534211,-5.286626116741231e-05
558,-0.08096508441401971,-5.286896798361214e-05
559,-0.10299092816097537,-5.285758676574574e-05
560,-0.1194615812283891,-5.284907603204229e-05
561,-0.08664209945056912,-5.286603455024414e-05
562,-0.11848698637232911,-5.284957962575116e-05
563,-0.10130975203427188,-5.285845546487924e-05
564,-0.05477284765740761,-5.288250206458372e-05
565,-0.093659182414201,-5.286240867552482e-05
566,-0.06739385104338441,-5.287598052603579e-05
567,-0.02655832657447105,-5.289708110251221e-05
568,-0.10172395484809739,-5.285824143757134e-05
569,-0.08142801697064819,-5.286872877658369e-05
570,-0.03442818003715542,-5.289301458328907e-05
571,-0.04380865552673278,-5.2888167493823924e-05
572,-0.006286753568423354,-5.290755585168236e-05
573,-0.09992095436438642,-5.285917308593722e-05
574,-0.11997324352782059,-5.284881164533453e-05
575,-0.12114275735509258,-5.2848207332895325e-05
576,-0.08610607227973611,-5.286631152677096e-05
577,-0.0485598054500252,-5.2885712474485265e-05
